name,owner,url,stars,age_days,merged_prs,total_releases,days_since_update,primary_language,total_issues,closed_issues,closed_issues_ratio,forks,description
Motrix,agalwood,https://github.com/agalwood/Motrix,49046,2450,192,21,418,JavaScript,1340,593,0.4425373134328358,4709,A full-featured download manager.
30-Days-Of-Python,Asabeneh,https://github.com/Asabeneh/30-Days-Of-Python,49026,2114,61,0,90,Python,136,79,0.5808823529411765,9364,"30 days of Python programming challenge is a step-by-step guide to learn the Python programming language in 30 days. This challenge may take more than100 days, follow your own pace.  These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw"
mastodon,mastodon,https://github.com/mastodon/mastodon,48940,3480,17782,289,0,Ruby,12272,8244,0.6717731421121251,7291,"Your self-hosted, globally interconnected microblogging community"
awesome-wechat-weapp,justjavac,https://github.com/justjavac/awesome-wechat-weapp,48895,3267,277,0,194,Not specified,0,0,0,8897,微信小程序开发资源汇总 :100:
cypress,cypress-io,https://github.com/cypress-io/cypress,48846,3835,7410,374,0,TypeScript,15104,13806,0.9140625,3316,"Fast, easy and reliable testing for anything that runs in a browser."
hacker-scripts,NARKOZ,https://github.com/NARKOZ/hacker-scripts,48653,3573,63,0,680,JavaScript,88,53,0.6022727272727273,6634,Based on a true story
vaultwarden,dani-garcia,https://github.com/dani-garcia/vaultwarden,48630,2754,1005,73,4,Rust,2380,2370,0.9957983193277311,2280,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs"
anything-llm,Mintplex-Labs,https://github.com/Mintplex-Labs/anything-llm,48563,821,1072,20,0,JavaScript,2778,2501,0.900287976961843,4999,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
PowerShell,PowerShell,https://github.com/PowerShell/PowerShell,48337,3520,7573,186,0,C#,13039,11936,0.9154076232839942,7821,PowerShell for every system!
alist,AlistGo,https://github.com/AlistGo/alist,48324,1714,869,138,4,Go,4355,3805,0.8737083811710677,8012,"🗂️A file list/WebDAV program that supports multiple storages, powered by Gin and Solidjs. / 一个支持多存储的文件列表/WebDAV程序，使用 Gin 和 Solidjs。"
RxJava,ReactiveX,https://github.com/ReactiveX/RxJava,48277,4620,3329,241,11,Java,3171,3159,0.9962157048249763,7607,RxJava – Reactive Extensions for the JVM – a library for composing asynchronous and event-based programs using observable sequences for the Java VM.
dayjs,iamkun,https://github.com/iamkun/dayjs,48195,2702,707,124,0,JavaScript,1779,860,0.4834176503653738,2371,⏰ Day.js 2kB immutable date-time library alternative to Moment.js with the same modern API
100-Days-Of-ML-Code,Avik-Jain,https://github.com/Avik-Jain/100-Days-Of-ML-Code,48108,2616,6,0,613,Not specified,0,0,0,11079,100 Days of ML Coding
moment,moment,https://github.com/moment/moment,48094,5299,714,0,384,JavaScript,4154,3910,0.9412614347616755,7048,"Parse, validate, manipulate, and display dates in javascript."
ChinaTextbook,TapXWorld,https://github.com/TapXWorld/ChinaTextbook,48012,2067,1,0,107,Roff,114,53,0.4649122807017544,10789,所有小初高、大学PDF教材。
professional-programming,charlax,https://github.com/charlax/professional-programming,47966,3587,39,0,1,Python,29,29,1.0,3813,A collection of learning resources for curious software engineers
algorithm-visualizer,algorithm-visualizer,https://github.com/algorithm-visualizer/algorithm-visualizer,47679,3397,183,0,450,JavaScript,118,76,0.6440677966101694,7412,:fireworks:Interactive Online Platform that Visualizes Algorithms from Code
julia,JuliaLang,https://github.com/JuliaLang/julia,47581,5248,25871,181,0,Julia,25393,21421,0.8435789390776985,5623,The Julia Programming Language
big-list-of-naughty-strings,minimaxir,https://github.com/minimaxir/big-list-of-naughty-strings,47397,3678,90,0,502,Python,101,32,0.31683168316831684,2160,The Big List of Naughty Strings is a list of strings which have a high probability of causing issues when used as user-input data.
ladybird,LadybirdBrowser,https://github.com/LadybirdBrowser/ladybird,47188,460,4315,0,0,C++,1159,660,0.5694564279551337,2048,Truly independent web browser
huginn,huginn,https://github.com/huginn/huginn,47173,4559,1043,1,5,Ruby,2170,1569,0.7230414746543778,4057,Create agents that monitor and act on your behalf.  Your agents are standing by!
json,nlohmann,https://github.com/nlohmann/json,47058,4443,905,45,0,C++,2340,2300,0.9829059829059829,7118,JSON for Modern C++
serverless,serverless,https://github.com/serverless/serverless,46867,3787,4717,455,5,JavaScript,6519,5387,0.8263537352354655,5744,"⚡ Serverless Framework – Effortlessly build apps that auto-scale, incur zero costs when idle, and require minimal maintenance using AWS Lambda and other managed cloud services."
gogs,gogs,https://github.com/gogs/gogs,46841,4220,1769,84,0,Go,5159,4223,0.8185694902112812,5040,Gogs is a painless self-hosted Git service
Projects,karan,https://github.com/karan/Projects,46808,4443,19,0,384,Not specified,85,36,0.4235294117647059,10679,:page_with_curl: A list of practical projects that anyone can solve in any programming language.
x64dbg,x64dbg,https://github.com/x64dbg/x64dbg,46806,3797,744,4,5,C++,2636,2027,0.7689681335356601,2587,An open-source user mode debugger for Windows. Optimized for reverse engineering and malware analysis.
design-patterns-for-humans,kamranahmedse,https://github.com/kamranahmedse/design-patterns-for-humans,46788,3120,50,0,274,Not specified,52,47,0.9038461538461539,5437,An ultra-simplified explanation to design patterns
okhttp,square,https://github.com/square/okhttp,46627,4789,3775,0,2,Kotlin,4186,4136,0.9880554228380315,9243,"Square’s meticulous HTTP client for the JVM, Android, and GraalVM."
react,typescript-cheatsheets,https://github.com/typescript-cheatsheets/react,46582,2649,371,0,10,JavaScript,222,221,0.9954954954954955,4237,Cheatsheets for experienced React developers getting started with TypeScript
query,TanStack,https://github.com/TanStack/query,46503,2184,2906,1000,0,TypeScript,2170,2106,0.9705069124423963,3434,"🤖 Powerful asynchronous state management, server-state utilities and data fetching for the web. TS/JS, React Query, Solid Query, Svelte Query and Vue Query."
terraform,hashicorp,https://github.com/hashicorp/terraform,46486,4191,12836,380,0,Go,21427,19685,0.918700704718346,10011,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned."
pandas,pandas-dev,https://github.com/pandas-dev/pandas,46464,5488,26944,112,0,Python,27686,24119,0.871162320306292,18869,"Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more"
type-challenges,type-challenges,https://github.com/type-challenges/type-challenges,46386,1867,588,0,9,TypeScript,36414,3846,0.10561871807546548,5062,Collection of TypeScript type challenges with online judge
open-source-ios-apps,dkhamsing,https://github.com/dkhamsing/open-source-ios-apps,46355,3872,1424,37,0,Not specified,314,314,1.0,5614,:iphone: Collaborative List of Open-Source iOS Apps
v2ray-core,v2ray,https://github.com/v2ray/v2ray-core,46350,3651,203,247,21,Go,2591,2584,0.9972983404091085,8904,A platform for building proxies to bypass network restrictions.
Fooocus,lllyasviel,https://github.com/lllyasviel/Fooocus,46321,755,448,21,0,Python,1614,1403,0.869268897149938,7426,Focus on prompting and generating
learn-regex,ziishaned,https://github.com/ziishaned/learn-regex,46082,2964,132,0,8,Not specified,87,35,0.40229885057471265,6260,Learn regex the easy way
quill,slab,https://github.com/slab/quill,46030,4782,381,95,39,TypeScript,3776,3268,0.8654661016949152,3555,Quill is a modern WYSIWYG editor built for compatibility and extensibility
lx-music-desktop,lyswhut,https://github.com/lyswhut/lx-music-desktop,46011,2211,86,110,23,TypeScript,2200,1236,0.5618181818181818,6395,一个基于 electron 的音乐软件
lazydocker,jesseduffield,https://github.com/jesseduffield/lazydocker,45902,2299,186,42,254,Go,363,190,0.5234159779614325,1443,The lazier way to manage everything docker
htmx,bigskysoftware,https://github.com/bigskysoftware/htmx,45838,1968,958,26,0,JavaScript,1579,1007,0.6377454084863838,1489,</> htmx - high power tools for HTML
pixijs,pixijs,https://github.com/pixijs/pixijs,45667,4607,3696,294,0,TypeScript,5992,5757,0.960781041388518,4889,"The HTML5 Creation Engine: Create beautiful digital content with the fastest, most flexible 2D WebGL renderer."
kubernetes-the-hard-way,kelseyhightower,https://github.com/kelseyhightower/kubernetes-the-hard-way,45607,3344,73,0,145,Not specified,428,415,0.969626168224299,15137,Bootstrap Kubernetes the hard way. No scripts.
odoo,odoo,https://github.com/odoo/odoo,45406,4130,6181,0,0,Python,18415,15113,0.8206896551724138,29366,Odoo. Open Source Apps To Grow Your Business.
awesome-react-components,brillout,https://github.com/brillout/awesome-react-components,45357,3357,324,0,386,Not specified,52,44,0.8461538461538461,3638,Curated List of React Components & Libraries.
PythonDataScienceHandbook,jakevdp,https://github.com/jakevdp/PythonDataScienceHandbook,45353,3310,28,0,433,Jupyter Notebook,204,78,0.38235294117647056,18445,Python Data Science Handbook: full text in Jupyter Notebooks
jadx,skylot,https://github.com/skylot/jadx,45338,4551,578,31,4,Java,1921,1528,0.7954190525767829,5239,Dex to Java decompiler
architecture-samples,android,https://github.com/android/architecture-samples,45271,3497,232,0,2,Kotlin,487,348,0.7145790554414785,11798,A collection of samples to discuss and showcase different architectural tools and patterns for Android apps.
typst,typst,https://github.com/typst/typst,45250,2170,1840,22,0,Rust,3510,2588,0.7373219373219373,1209,A new markup-based typesetting system that is powerful and easy to learn.
dbeaver,dbeaver,https://github.com/dbeaver/dbeaver,45122,3604,6137,231,0,Java,19397,16357,0.8432747332061659,3819,Free universal database tool and SQL client
ultralytics,ultralytics,https://github.com/ultralytics/ultralytics,45075,1087,3579,265,0,Python,11705,11466,0.9795813754805639,8794,Ultralytics YOLO 🚀
open-source-mac-os-apps,serhii-londar,https://github.com/serhii-londar/open-source-mac-os-apps,45066,2860,525,0,129,Not specified,211,161,0.7630331753554502,2400,🚀 Awesome list of open source applications for macOS. https://t.me/s/opensourcemacosapps
30-Days-Of-JavaScript,Asabeneh,https://github.com/Asabeneh/30-Days-Of-JavaScript,45041,2080,98,0,203,JavaScript,174,59,0.3390804597701149,10304,"30 days of JavaScript programming challenge is a step-by-step guide to learn JavaScript programming language in 30 days. This challenge may take more than 100 days,  please just follow your own pace. These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw"
jest,jestjs,https://github.com/jestjs/jest,45018,4284,5722,210,0,TypeScript,8120,7878,0.9701970443349753,6594,Delightful JavaScript Testing.
unsloth,unslothai,https://github.com/unslothai/unsloth,44987,643,490,17,1,Python,2482,1758,0.7082997582594682,3648,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train OpenAI gpt-oss, Qwen3, Llama 4, DeepSeek-R1, Gemma 3, TTS 2x faster with 70% less VRAM."
AdminLTE,ColorlibHQ,https://github.com/ColorlibHQ/AdminLTE,44973,4269,1545,77,1,CSS,2888,2747,0.9511772853185596,18262,AdminLTE - Free admin dashboard template based on Bootstrap 5
discourse,discourse,https://github.com/discourse/discourse,44963,4616,30254,0,0,Ruby,0,0,0,8637,"A platform for community discussion. Free, open, simple."
awesome-java,akullpp,https://github.com/akullpp/awesome-java,44897,4073,715,0,37,Not specified,136,136,1.0,7531,"A curated list of awesome frameworks, libraries and software for the Java programming language."
text-generation-webui,oobabooga,https://github.com/oobabooga/text-generation-webui,44856,986,1184,81,0,Python,4007,1431,0.35712503119540806,5766,"LLM UI with advanced features, easy setup, and multiple backend support."
coolify,coollabsio,https://github.com/coollabsio/coolify,44802,1681,1662,627,1,PHP,2843,2274,0.7998593035525853,2879,An open-source & self-hostable Heroku / Netlify / Vercel alternative.
frontend-dev-bookmarks,dypsilon,https://github.com/dypsilon/frontend-dev-bookmarks,44740,4455,129,1,469,Not specified,107,82,0.7663551401869159,5145,Manually curated collection of resources for frontend web developers.
brew,Homebrew,https://github.com/Homebrew/brew,44705,3467,13054,445,0,Ruby,4817,4796,0.995640440107951,10473,🍺 The missing package manager for macOS (or Linux)
meteor,meteor,https://github.com/meteor/meteor,44686,4975,2544,0,0,JavaScript,9206,8950,0.9721920486639148,5224,"Meteor, the JavaScript App Platform"
termux-app,termux,https://github.com/termux/termux-app,44674,3602,162,95,11,Java,2929,2525,0.8620689655172413,5019,Termux - a terminal emulator application for Android OS extendible by variety of packages.
zx,google,https://github.com/google/zx,44573,1581,553,96,7,JavaScript,490,476,0.9714285714285714,1164,A tool for writing better scripts
v2rayNG,2dust,https://github.com/2dust/v2rayNG,44497,2302,499,258,1,Kotlin,3428,3423,0.998541423570595,6377,"A V2Ray client for Android, support Xray core and v2fly core"
hyper,vercel,https://github.com/vercel/hyper,44239,3350,3291,88,384,TypeScript,3814,2872,0.7530152071316204,3538,A terminal built on web technologies
CppCoreGuidelines,isocpp,https://github.com/isocpp/CppCoreGuidelines,44148,3667,812,4,37,CSS,1211,964,0.7960363336085879,5506,"The C++ Core Guidelines are a set of tried-and-true guidelines, rules, and best practices about coding in C++"
awesome-cheatsheets,LeCoupa,https://github.com/LeCoupa/awesome-cheatsheets,44067,2854,169,0,374,JavaScript,96,59,0.6145833333333334,6572,"👩‍💻👨‍💻 Awesome cheatsheets for popular programming languages, frameworks and development tools. They include everything you should know in one single file."
memos,usememos,https://github.com/usememos/memos,44033,1364,1804,80,0,Go,2483,2459,0.9903342730567861,3145,"A modern, open-source, self-hosted knowledge management and note-taking platform designed for privacy-conscious users and organizations."
llama_index,run-llama,https://github.com/run-llama/llama_index,44023,1035,7042,407,0,Python,6639,6428,0.9682181051363157,6331,LlamaIndex is the leading framework for building LLM-powered agents over your data.
nanoGPT,karpathy,https://github.com/karpathy/nanoGPT,43996,979,45,0,267,Python,337,110,0.3264094955489614,7455,"The simplest, fastest repository for training/finetuning medium-sized GPTs."
